Timestamp,Heart Rate (BPM),SpO₂ (%),Airflow (0-1),Chest Movement (0-1),Breath Rate (RPM),Position
2024-01-16 00:01:18,63.8,97.5,1,1,14.5,supine
2024-01-16 00:01:20,60.3,98,1,0.988,14.3,supine
2024-01-16 00:01:22,62.3,97.4,0.929,0.992,14.2,supine
2024-01-16 00:01:24,62.9,97.6,1,0.995,14.6,supine
2024-01-16 00:01:26,65.7,97.6,1,1,15.7,supine
2024-01-16 00:01:28,63.9,97.3,1,0.961,14.3,supine
2024-01-16 00:01:30,62.8,97.4,1,1,13.8,supine
2024-01-16 00:01:32,63.8,98,0.979,1,14,supine
2024-01-16 00:01:34,63.3,97.7,1,1,13.9,supine
2024-01-16 00:01:36,61.1,97.6,0.984,0.976,13.7,supine
2024-01-16 00:01:38,63.4,97.2,1,1,13.9,supine
2024-01-16 00:01:40,63.6,97.8,0.985,0.935,14.4,supine
2024-01-16 00:01:42,60.6,97.1,0.987,0.993,13.5,supine
2024-01-16 00:01:44,61.8,97.7,0.973,1,13.8,supine
2024-01-16 00:01:46,61.2,97.6,0.948,0.998,14.3,supine
2024-01-16 00:01:48,62.6,97.2,1,0.982,13.9,supine
2024-01-16 00:01:50,59.8,97.6,0.987,1,14.4,supine
2024-01-16 00:01:52,62.4,97.6,1,1,13.3,supine
2024-01-16 00:01:54,63.5,97.6,1,0.95,13.6,supine
2024-01-16 00:01:56,66.9,97.6,0.968,0.994,14.2,supine
2024-01-16 00:01:58,61.7,97.8,0.995,0.989,13.3,supine
2024-01-16 00:02:00,63.5,97.4,1,0.964,14.2,supine
2024-01-16 00:02:02,59.5,97.6,0.992,1,14.2,supine
2024-01-16 00:02:04,61.1,97.4,1,0.999,14,supine
2024-01-16 00:02:06,62.7,97.8,1,1,14.4,supine
2024-01-16 00:02:08,60.2,97.5,1,1,12.6,supine
2024-01-16 00:02:10,63.3,97.3,0.996,1,14.4,supine
2024-01-16 00:02:12,59,97.5,0.94,0.975,13.5,supine
2024-01-16 00:02:14,63.2,97.7,0.994,1,14.3,supine
2024-01-16 00:02:16,61.3,97.1,1,0.967,13.4,supine
2024-01-16 00:02:18,61.4,97.8,0.978,1,12.9,supine
2024-01-16 00:02:20,60.9,97.5,0.964,0.92,13.6,supine
2024-01-16 00:02:22,62.5,97.3,1,0.985,14.2,supine
2024-01-16 00:02:24,60.5,97.2,0.977,1,14.3,supine
2024-01-16 00:02:26,58.7,98.1,1,1,14.4,supine
2024-01-16 00:02:28,64.1,97.7,1,1,14,supine
2024-01-16 00:02:30,61.1,97.4,0.995,1,14.5,supine
2024-01-16 00:02:32,63.9,97.5,0.984,0.955,14.2,supine
2024-01-16 00:02:34,61,97,0.981,0.986,15,supine
2024-01-16 00:02:36,62.2,97.7,1,1,13.9,supine
2024-01-16 00:02:38,62.4,97.6,0.995,0.979,14,supine
2024-01-16 00:02:40,62.5,97.6,0.972,1,14.4,supine
2024-01-16 00:02:42,60.8,97.7,1,1,13.2,supine
2024-01-16 00:02:44,62.3,97.1,0.998,1,14.9,supine
2024-01-16 00:02:46,60.5,97.7,0.998,1,13.8,supine
2024-01-16 00:02:48,63,97.2,1,0.983,14.3,supine
2024-01-16 00:02:50,63.5,96.9,0.981,1,13.5,supine
2024-01-16 00:02:52,60.8,97.8,0.995,1,13.9,supine
2024-01-16 00:02:54,59.3,97,1,0.98,13.4,supine
2024-01-16 00:02:56,59.3,97.7,0.985,1,14.3,supine
2024-01-16 00:02:58,58.9,97.8,1,0.996,14.4,supine
2024-01-16 00:03:00,61.8,97.4,0.982,0.993,13.5,supine
2024-01-16 00:03:02,60.4,97.3,1,1,13.3,supine
2024-01-16 00:03:04,62.7,97.7,0.98,1,13.5,supine
2024-01-16 00:03:06,62.5,97.3,1,1,13.1,supine
2024-01-16 00:03:08,62.3,97.6,0.98,1,14.3,supine
2024-01-16 00:03:10,62.9,97.5,0.963,0.999,13.6,supine
2024-01-16 00:03:12,62.4,97.2,1,0.983,13.4,supine
2024-01-16 00:03:14,62,97.6,1,1,15,supine
2024-01-16 00:03:16,61.8,97.7,1,0.995,14.5,supine
2024-01-16 00:03:18,60.5,97.8,1,1,14.2,supine
2024-01-16 00:03:20,59.9,97.8,0.995,1,13.5,supine
2024-01-16 00:03:22,60.2,97.6,0.986,1,13.8,supine
2024-01-16 00:03:24,60.7,97.7,1,0.98,14.1,supine
2024-01-16 00:03:26,62.1,97,0.987,1,15,supine
2024-01-16 00:03:28,63,97.6,0.984,1,14,supine
2024-01-16 00:03:30,60.5,97.6,1,0.999,14,supine
2024-01-16 00:03:32,60.7,98.5,0.985,0.985,14.2,supine
2024-01-16 00:03:34,60.1,97.7,0.936,0.961,14.5,supine
2024-01-16 00:03:36,61.4,97.3,0.989,0.992,13.5,supine
2024-01-16 00:03:38,61.4,97.5,0.967,0.977,14.2,supine
2024-01-16 00:03:40,61.4,97.3,0.965,1,13.1,supine
2024-01-16 00:03:42,61.9,97.6,0.994,0.97,14.4,supine
2024-01-16 00:03:44,61,97.7,1,1,13.8,supine
2024-01-16 00:03:46,60.2,97.6,1,1,14.6,supine
2024-01-16 00:03:48,63.8,97.7,0.969,0.973,13.8,supine
2024-01-16 00:03:50,61.7,97.6,0.974,0.991,14.4,supine
2024-01-16 00:03:52,63.6,97.1,0.988,0.964,13.6,supine
2024-01-16 00:03:54,60.5,97.6,1,1,14.2,supine
2024-01-16 00:03:56,63.9,97.2,1,0.982,13.8,supine
2024-01-16 00:03:58,60.5,97.6,1,1,14,supine
2024-01-16 00:04:00,61.1,97.8,1,1,14.3,supine
2024-01-16 00:04:02,63.5,98,1,0.987,13.4,supine
2024-01-16 00:04:04,64.4,98.2,1,1,14.1,supine
2024-01-16 00:04:06,63.6,97.5,0.99,1,14.4,supine
2024-01-16 00:04:08,61.8,97.4,0.974,0.944,13,supine
2024-01-16 00:04:10,61.2,97.4,1,0.994,14.2,supine
2024-01-16 00:04:12,63.9,97.4,1,1,14.2,supine
2024-01-16 00:04:14,61.5,97.3,0.96,0.995,13.7,supine
2024-01-16 00:04:16,59.9,97.7,0.987,0.99,14.1,supine
2024-01-16 00:04:18,60.9,98.3,0.979,1,14.5,supine
2024-01-16 00:04:20,61.3,97.4,1,1,14.2,supine
2024-01-16 00:04:22,62,97.5,1,1,13.7,supine
2024-01-16 00:04:24,61.4,98,1,0.987,15.2,supine
2024-01-16 00:04:26,62.5,97.5,0.947,1,13.7,supine
2024-01-16 00:04:28,62.2,97.3,0.975,0.979,14.6,supine
2024-01-16 00:04:30,59.9,97.5,1,1,13.2,supine
2024-01-16 00:04:32,60.4,97.7,0.97,1,12.9,supine
2024-01-16 00:04:34,60.9,97.4,0.982,0.976,13.7,supine
2024-01-16 00:04:36,63.4,97.1,0.996,0.949,13.7,supine
2024-01-16 00:04:38,59.7,97.8,0.956,1,14.6,supine
2024-01-16 00:04:40,62.5,97.4,0.972,1,14.7,supine
2024-01-16 00:04:42,59.2,97.8,0.991,0.993,14.2,supine
2024-01-16 00:04:44,61.9,97.5,1,1,14.3,supine
2024-01-16 00:04:46,58.7,97.1,1,1,14.3,supine
2024-01-16 00:04:48,62.2,98.1,1,0.996,14.1,supine
2024-01-16 00:04:50,63,97.6,0.944,0.979,14.9,supine
2024-01-16 00:04:52,60.8,97.3,0.988,0.961,13.6,supine
2024-01-16 00:04:54,61.4,97.5,0.971,1,14.8,supine
2024-01-16 00:04:56,64.1,97.8,0.968,0.948,13.7,supine
2024-01-16 00:04:58,62.6,97.7,0.986,1,14.2,supine
2024-01-16 00:05:00,61.2,97.2,0.989,1,13.6,supine
2024-01-16 00:05:02,64.5,97.6,1,1,13.6,supine
2024-01-16 00:05:04,64.4,97.5,0.975,0.991,14.4,supine
2024-01-16 00:05:06,64,97.7,0.982,0.998,13.8,supine
2024-01-16 00:05:08,62.9,97.3,0.982,0.999,13.5,supine
2024-01-16 00:05:10,59.9,97.6,0.96,1,13.9,supine
2024-01-16 00:05:12,63.5,97.3,0.954,1,13.7,supine
2024-01-16 00:05:14,59.8,97.4,0.972,1,13.1,supine
2024-01-16 00:05:16,61.9,97.9,0.955,1,13.7,supine
2024-01-16 00:05:18,63.4,97.1,1,0.941,14.2,supine
2024-01-16 00:05:20,64.8,97.5,0.989,0.961,13.3,supine
2024-01-16 00:05:22,61.5,97.8,1,1,13.8,supine
2024-01-16 00:05:24,61.6,98.2,1,0.992,14.3,supine
2024-01-16 00:05:26,63.4,97.8,1,0.929,14.2,supine
2024-01-16 00:05:28,60.2,97.9,0.993,0.966,15.3,supine
2024-01-16 00:05:30,63,98,1,0.967,13.8,supine
2024-01-16 00:05:32,63.3,97.5,1,1,14,supine
2024-01-16 00:05:34,62.1,97.3,1,1,13.7,supine
2024-01-16 00:05:36,63.9,97.2,1,0.974,14.3,supine
2024-01-16 00:05:38,61.5,97.5,1,0.983,13.7,supine
2024-01-16 00:05:40,62.6,97.3,1,1,15,supine
2024-01-16 00:05:42,61.1,97.6,1,1,14,supine
2024-01-16 00:05:44,61.4,97.2,0.978,0.98,13.5,supine
2024-01-16 00:05:46,62.8,98,1,0.929,15,supine
2024-01-16 00:05:48,61.6,97.1,1,1,15.1,supine
2024-01-16 00:05:50,62.8,97.9,0.991,1,14.5,supine
2024-01-16 00:05:52,65.3,97.4,0.96,1,13.6,supine
2024-01-16 00:05:54,61.1,97.8,0.985,0.985,12.9,supine
2024-01-16 00:05:56,61.9,97.4,1,1,13.9,supine
2024-01-16 00:05:58,63.7,97.9,0.953,1,14.9,supine
2024-01-16 00:06:00,60.9,97.4,1,0.975,13.6,supine
2024-01-16 00:06:02,62.1,98.1,1,0.962,13.7,supine
2024-01-16 00:06:04,61.1,97.4,0.993,0.955,13.7,supine
2024-01-16 00:06:06,62.5,97.2,1,0.951,14.4,supine
2024-01-16 00:06:08,65,97.2,1,1,14.4,supine
2024-01-16 00:06:10,61.4,97.7,1,0.988,14.2,supine
2024-01-16 00:06:12,62.5,97,1,1,13.7,supine
2024-01-16 00:06:14,62.5,97.2,1,0.981,14.4,supine
2024-01-16 00:06:16,62.8,97.1,1,1,13.3,supine
2024-01-16 00:06:18,62.9,97.2,1,0.968,13.7,supine
2024-01-16 00:06:20,64,96.8,0.959,0.995,13,supine
2024-01-16 00:06:22,66.7,97.6,1,0.994,13.6,supine
2024-01-16 00:06:24,62.4,97.6,0.957,0.975,14.4,supine
2024-01-16 00:06:26,62.8,97.1,1,1,13.5,supine
2024-01-16 00:06:28,64.9,97.6,0.996,1,13.9,supine
2024-01-16 00:06:30,59.5,97.5,1,1,15,supine
2024-01-16 00:06:32,59,97.4,1,1,13,supine
2024-01-16 00:06:34,58.9,97.8,1,0.99,13.5,supine
2024-01-16 00:06:36,58.9,97,1,0.993,14.1,supine
2024-01-16 00:06:38,64.5,97.2,0.968,1,13.3,supine
2024-01-16 00:06:40,60.7,98.1,1,0.976,13.5,supine
2024-01-16 00:06:42,62,97.8,0.962,0.988,14.1,supine
2024-01-16 00:06:44,59.9,97,1,0.977,13.6,supine
2024-01-16 00:06:46,57.9,97.6,1,0.993,13.7,supine
2024-01-16 00:06:48,61.3,97.8,1,1,14.7,supine
2024-01-16 00:06:50,62,97.7,1,0.983,13.9,supine
2024-01-16 00:06:52,60.5,97.1,0.963,1,13.6,supine
2024-01-16 00:06:54,61.9,97.9,1,1,14,supine
2024-01-16 00:06:56,61.3,97.6,0.978,0.982,13.8,supine
2024-01-16 00:06:58,61.2,97.9,0.964,0.991,13.2,supine
2024-01-16 00:07:00,65.3,98.6,0.962,0.968,12.9,supine
2024-01-16 00:07:02,59.2,97.7,0.96,0.959,13.5,supine
2024-01-16 00:07:04,61,97.4,1,1,12.4,supine
2024-01-16 00:07:06,60.8,97.3,0.993,0.991,13.3,supine
2024-01-16 00:07:08,64.4,97.6,1,1,13.5,supine
2024-01-16 00:07:10,63.3,97.3,0.995,1,14.1,supine
2024-01-16 00:07:12,60.3,97.7,1,0.991,14.2,supine
2024-01-16 00:07:14,60.8,97.4,0.959,0.976,13.5,supine
2024-01-16 00:07:16,62.8,97.6,1,0.967,14.3,supine
2024-01-16 00:07:18,62,97.5,0.969,1,13.5,supine
2024-01-16 00:07:20,62.3,97.8,1,1,14.7,supine
2024-01-16 00:07:22,59.6,97.3,0.994,0.982,13.9,supine
2024-01-16 00:07:24,63.4,97.3,0.999,0.941,13.3,supine
2024-01-16 00:07:26,63.1,97.7,0.963,1,13.9,supine
2024-01-16 00:07:28,61.8,97.5,0.976,1,13.2,supine
2024-01-16 00:07:30,60.9,97.7,0.947,1,14.4,supine
2024-01-16 00:07:32,62.7,97.5,1,1,14.3,supine
2024-01-16 00:07:34,60.5,97.4,0.978,0.984,13.4,supine
2024-01-16 00:07:36,64.2,97.6,1,1,14.4,supine
2024-01-16 00:07:38,63.4,97.3,1,1,14.5,supine
2024-01-16 00:07:40,63.1,97.8,0.998,0.997,14,supine
2024-01-16 00:07:42,60.6,97.5,1,1,14.2,supine
2024-01-16 00:07:44,60.5,97,1,0.974,13.7,supine
2024-01-16 00:07:46,62.3,97.4,1,0.978,14.4,supine
2024-01-16 00:07:48,60.2,97.4,1,1,13.9,supine
2024-01-16 00:07:50,62.9,97,1,0.959,13.7,supine
2024-01-16 00:07:52,59.7,97.3,0.972,0.991,13.7,supine
2024-01-16 00:07:54,61.3,97.5,1,0.98,13.8,supine
2024-01-16 00:07:56,61.5,97.4,1,0.997,13.9,supine
2024-01-16 00:07:58,61.4,97.2,1,1,14.9,supine
2024-01-16 00:08:00,63,97.5,0.978,1,14.1,supine
2024-01-16 00:08:02,64.5,96.9,1,1,14.3,supine
2024-01-16 00:08:04,64,98.1,0.979,1,13.3,supine
2024-01-16 00:08:06,63.3,98,1,0.972,14.4,supine
2024-01-16 00:08:08,63.7,97.4,1,1,14.1,supine
2024-01-16 00:08:10,60.4,97.7,0.985,1,14,supine
2024-01-16 00:08:12,61.8,97.1,0.972,0.955,13,supine
2024-01-16 00:08:14,63.9,98.3,1,1,14.4,supine
2024-01-16 00:08:16,62.9,97.9,0.975,1,14.2,supine
2024-01-16 00:08:18,61.8,97.4,1,1,14.8,supine
2024-01-16 00:08:20,59.7,97.1,1,0.975,14,supine
2024-01-16 00:08:22,64,97,1,0.991,14.6,supine
2024-01-16 00:08:24,61.9,98.2,1,1,13.6,supine
2024-01-16 00:08:26,61.6,97.4,1,0.985,13.2,supine
2024-01-16 00:08:28,61.7,97.8,1,0.993,13.9,supine
2024-01-16 00:08:30,63.7,97.8,0.929,0.98,13.7,supine
2024-01-16 00:08:32,64.3,97.6,1,0.957,14.4,supine
2024-01-16 00:08:34,64.4,97.7,0.985,0.955,13.4,supine
2024-01-16 00:08:36,61.6,97.4,0.988,1,14.4,supine
2024-01-16 00:08:38,61.3,97,0.976,0.999,14.2,supine
2024-01-16 00:08:40,61.1,97.5,1,0.976,14.2,supine
2024-01-16 00:08:42,63.4,97.2,1,1,13.5,supine
2024-01-16 00:08:44,62.5,97.5,1,1,13,supine
2024-01-16 00:08:46,60.7,97.7,1,1,13.6,supine
2024-01-16 00:08:48,60.9,97,0.98,1,13.9,supine
2024-01-16 00:08:50,61.6,97.7,1,0.995,13.7,supine
2024-01-16 00:08:52,63.6,98,1,0.978,14.6,supine
2024-01-16 00:08:54,61.8,96.9,0.996,0.967,14.3,supine
2024-01-16 00:08:56,61.9,97.6,1,0.984,14.2,supine
2024-01-16 00:08:58,63.3,97.7,1,1,14.4,supine
2024-01-16 00:09:00,62.9,97.5,0.981,1,13.5,supine
2024-01-16 00:09:02,62.6,97.7,0.967,1,13.5,supine
2024-01-16 00:09:04,59.7,97.4,1,0.941,14,supine
2024-01-16 00:09:06,62.6,97.3,1,0.968,13.9,supine
2024-01-16 00:09:08,61.2,97.5,0.999,1,14.8,supine
2024-01-16 00:09:10,61.9,97.9,0.972,1,13.3,supine
2024-01-16 00:09:12,62.1,97.5,1,1,13.9,supine
2024-01-16 00:09:14,63.5,97.5,0.993,1,13.3,supine
2024-01-16 00:09:16,62.8,97.9,1,1,14.6,supine
2024-01-16 00:09:18,61,97.3,1,0.985,13.8,supine
2024-01-16 00:09:20,62,97.3,0.98,0.961,14.3,supine
2024-01-16 00:09:22,61.6,97.3,1,1,14.4,supine
2024-01-16 00:09:24,61.4,97.6,0.973,1,13.9,supine
2024-01-16 00:09:26,61.6,97.5,0.947,0.986,14.2,supine
2024-01-16 00:09:28,63.5,97.5,1,1,13.4,supine
2024-01-16 00:09:30,59.7,96.7,1,1,13.1,supine
2024-01-16 00:09:32,61.3,97.7,0.909,0.96,13.2,supine
2024-01-16 00:09:34,61.7,98,0.953,0.975,13.6,supine
2024-01-16 00:09:36,62,97.8,0.976,0.986,14.5,supine
2024-01-16 00:09:38,64.7,98,0.971,1,14.6,supine
2024-01-16 00:09:40,62.4,97.4,0.974,0.983,14.1,supine
2024-01-16 00:09:42,60.7,97.7,1,1,13.2,supine
2024-01-16 00:09:44,61.3,97.5,1,1,14.5,supine
2024-01-16 00:09:46,65.5,97.4,0.978,1,14.4,supine
2024-01-16 00:09:48,61.4,96.9,0.965,1,14.3,supine
2024-01-16 00:09:50,62.6,97.8,0.98,0.983,14.6,supine
2024-01-16 00:09:52,63.9,97.5,0.949,1,13.4,supine
2024-01-16 00:09:54,58.4,97,1,1,14.9,supine
2024-01-16 00:09:56,63.6,97.6,1,1,13.9,supine
2024-01-16 00:09:58,57.5,97.8,0.999,1,14.3,supine
2024-01-16 00:10:00,62.4,97.3,0.993,1,14.6,supine
2024-01-16 00:10:02,60.5,97.4,1,0.956,13.7,supine
2024-01-16 00:10:04,62.2,97.3,1,1,13.5,supine
2024-01-16 00:10:06,62.7,97.6,0.98,0.981,14,supine
2024-01-16 00:10:08,60.7,97.6,1,0.985,13.5,supine
2024-01-16 00:10:10,61.6,97.4,1,1,13.7,supine
2024-01-16 00:10:12,63.2,97.1,0.953,0.971,13.8,supine
2024-01-16 00:10:14,62.1,97.5,0.951,0.933,13.6,supine
2024-01-16 00:10:16,64.8,97.8,1,0.995,14.3,supine
2024-01-16 00:10:18,62.5,97.9,1,1,14.9,supine
2024-01-16 00:10:20,58.4,97.8,1,1,13.9,supine
2024-01-16 00:10:22,62,97.7,1,1,14.2,supine
2024-01-16 00:10:24,59.9,98,0.995,0.978,14.4,supine
2024-01-16 00:10:26,64.8,97.8,0.991,1,13.7,supine
2024-01-16 00:10:28,62.4,97.5,0.979,0.993,13.7,supine
2024-01-16 00:10:30,59.6,97.7,1,0.992,14.2,supine
2024-01-16 00:10:32,61.1,97.5,1,0.997,13.7,supine
2024-01-16 00:10:34,59.7,97.8,0.998,1,13.4,supine
2024-01-16 00:10:36,64.2,97.6,1,1,15,supine
2024-01-16 00:10:38,64.2,97,0.975,0.985,14.1,supine
2024-01-16 00:10:40,59.2,97.4,0.967,1,14.3,supine
2024-01-16 00:10:42,61.1,97.7,1,1,14.8,supine
2024-01-16 00:10:44,62,97.1,1,1,13.6,supine
2024-01-16 00:10:46,62.2,97.9,0.973,1,14.8,supine
2024-01-16 00:10:48,62.7,97.7,1,0.959,14.7,supine
2024-01-16 00:10:50,63.6,97.2,0.96,1,13.3,supine
2024-01-16 00:10:52,62.3,97.6,1,0.996,14.5,supine
2024-01-16 00:10:54,62.4,97.6,0.96,0.975,13.5,supine
2024-01-16 00:10:56,60.7,97.8,0.933,1,13.9,supine
2024-01-16 00:10:58,61.9,97.7,0.992,0.989,14.2,supine
2024-01-16 00:11:00,63.5,97.5,1,0.955,15,supine
2024-01-16 00:11:02,63.1,97.9,0.989,0.956,14.1,supine
2024-01-16 00:11:04,61.9,97.3,0.993,0.995,13.7,supine
2024-01-16 00:11:06,62.4,97.5,1,0.968,14.1,supine
2024-01-16 00:11:08,60.3,97.5,1,1,13.7,supine
2024-01-16 00:11:10,61.8,97.9,1,1,14.6,supine
2024-01-16 00:11:12,60,97.1,0.974,1,14.2,supine
2024-01-16 00:11:14,59,97.6,1,1,13.7,supine
2024-01-16 00:11:16,61.1,97.2,1,0.933,14.5,supine
2024-01-16 00:11:18,61.9,98.2,1,1,12.8,supine
2024-01-16 00:11:20,65.1,97.6,1,0.983,14.3,supine
2024-01-16 00:11:22,63.7,97.2,0.955,0.992,13.1,supine
2024-01-16 00:11:24,60.8,97.4,0.993,1,13.8,supine
2024-01-16 00:11:26,61.3,98,0.999,1,13,supine
2024-01-16 00:11:28,64.3,97.2,1,0.977,13.4,supine
2024-01-16 00:11:30,62.8,97.8,1,0.963,13.7,supine
2024-01-16 00:11:32,59.8,97.3,0.982,0.949,14.4,supine
2024-01-16 00:11:34,63.8,97.7,1,1,14.3,supine
2024-01-16 00:11:36,60.4,97.4,1,0.951,13.1,supine
2024-01-16 00:11:38,60.5,97.4,1,1,13.3,supine
2024-01-16 00:11:40,61.4,97.3,1,0.987,13.9,supine
2024-01-16 00:11:42,60.5,97.2,0.986,1,13.6,supine
2024-01-16 00:11:44,60,97.5,1,1,13.2,supine
2024-01-16 00:11:46,61.1,97.5,0.959,0.927,14.3,supine
2024-01-16 00:11:48,61.7,97.1,0.963,0.992,13.2,supine
2024-01-16 00:11:50,62.1,97.7,1,1,14.5,supine
2024-01-16 00:11:52,62.7,97.4,1,0.993,13.6,supine
2024-01-16 00:11:54,61.4,98,0.986,1,14.8,supine
2024-01-16 00:11:56,60.3,97.4,0.978,1,15.5,supine
2024-01-16 00:11:58,62.2,97.8,0.986,1,13.8,supine
2024-01-16 00:12:00,62,97.2,1,1,14,supine
2024-01-16 00:12:02,63.8,97.3,1,0.965,14.1,supine
2024-01-16 00:12:04,60.9,97.5,0.959,1,13.9,supine
2024-01-16 00:12:06,61.1,97.6,1,0.984,13.9,supine
2024-01-16 00:12:08,64.5,97.6,0.967,0.987,13.3,supine
2024-01-16 00:12:10,63,97.5,1,0.958,14.2,supine
2024-01-16 00:12:12,63.1,97.3,1,0.988,13.9,supine
2024-01-16 00:12:14,62.7,97.8,0.967,0.975,13.9,supine
2024-01-16 00:12:16,59.5,97.7,1,1,13.9,supine
2024-01-16 00:12:18,58.9,97.9,1,0.977,13.9,supine
2024-01-16 00:12:20,63.4,97.8,1,1,13.9,supine
2024-01-16 00:12:22,64.9,97.3,1,0.969,14.4,supine
2024-01-16 00:12:24,61,97.9,1,0.974,14.3,supine
2024-01-16 00:12:26,61.9,97.3,0.996,0.993,14.4,supine
2024-01-16 00:12:28,60.6,97.3,1,1,14.1,supine
2024-01-16 00:12:30,58.9,97.3,1,1,14.7,supine
2024-01-16 00:12:32,61.6,97.6,0.97,0.991,14.5,supine
2024-01-16 00:12:34,62.6,97.8,0.975,1,13.3,supine
2024-01-16 00:12:36,62.3,97.1,1,0.983,14.9,supine
2024-01-16 00:12:38,62.9,97.3,0.975,1,14,supine
2024-01-16 00:12:40,62.5,97.2,0.996,0.977,14.2,supine
2024-01-16 00:12:42,62.4,97.3,1,1,15,supine
2024-01-16 00:12:44,61.1,97.5,0.972,1,13.3,supine
2024-01-16 00:12:46,61.2,97.7,1,1,14.3,supine
2024-01-16 00:12:48,61,97.3,0.981,0.969,14.7,supine
2024-01-16 00:12:50,59.4,97.5,1,0.962,13.8,supine
2024-01-16 00:12:52,60.4,97.3,1,1,14.2,supine
2024-01-16 00:12:54,63.5,97.8,0.972,0.996,13.5,supine
2024-01-16 00:12:56,58.4,97,1,1,12.5,supine
2024-01-16 00:12:58,62.4,97.8,0.984,0.975,13.9,supine
2024-01-16 00:13:00,62.2,97.3,0.956,1,14.1,supine
2024-01-16 00:13:02,61,97.1,1,0.992,13.9,supine
2024-01-16 00:13:04,61.1,97.4,1,1,14.7,supine
2024-01-16 00:13:06,61,97.4,1,1,13.9,supine
2024-01-16 00:13:08,62.2,97.5,0.907,1,13.6,supine
2024-01-16 00:13:10,62.8,97,1,1,13.6,supine
2024-01-16 00:13:12,62.5,97.8,1,1,14.1,supine
2024-01-16 00:13:14,63.3,97.1,0.957,0.949,14.2,supine
2024-01-16 00:13:16,60.6,97.2,0.963,0.985,14.3,supine
2024-01-16 00:13:18,63.6,97.8,1,1,14.6,supine
2024-01-16 00:13:20,62.7,97.9,1,0.98,13.7,supine
2024-01-16 00:13:22,60.7,97.4,0.976,0.931,13.2,supine
2024-01-16 00:13:24,61.8,97.1,0.987,0.955,14,supine
2024-01-16 00:13:26,61.8,97.4,1,1,13.9,supine
2024-01-16 00:13:28,62.8,97.6,1,0.963,14,supine
2024-01-16 00:13:30,61,97.2,1,1,14.9,supine
2024-01-16 00:13:32,60.4,96.9,1,0.986,14.2,supine
2024-01-16 00:13:34,62.3,97.4,0.995,0.968,14,supine
2024-01-16 00:13:36,62.4,98,0.968,0.975,13.4,supine
2024-01-16 00:13:38,61.5,97.7,0.999,1,13.5,supine
2024-01-16 00:13:40,64.1,97.5,1,1,14.9,supine
2024-01-16 00:13:42,63.9,97.7,0.954,1,13.6,supine
2024-01-16 00:13:44,60.6,97.2,0.984,1,13.3,supine
2024-01-16 00:13:46,62.5,97.6,0.942,1,14,supine
2024-01-16 00:13:48,62.2,97.5,1,0.989,14.1,supine
2024-01-16 00:13:50,59.3,97.7,0.989,0.992,13.9,supine
2024-01-16 00:13:52,62.3,98.1,1,1,14.2,supine
2024-01-16 00:13:54,61.2,97.2,0.964,1,14,supine
2024-01-16 00:13:56,63.8,97.7,1,0.962,13.2,supine
2024-01-16 00:13:58,61.5,97.4,0.987,0.962,13.2,supine
2024-01-16 00:14:00,60,97.1,1,0.979,14,supine
2024-01-16 00:14:02,62.8,97.8,0.92,1,13.6,supine
2024-01-16 00:14:04,59.1,97.6,0.992,1,13.7,supine
2024-01-16 00:14:06,60.7,98.1,1,1,14.9,supine
2024-01-16 00:14:08,62.7,97.8,1,0.979,13.5,supine
2024-01-16 00:14:10,61.3,97.8,0.905,1,14.1,supine
2024-01-16 00:14:12,63.7,97.7,0.972,0.994,13.3,supine
2024-01-16 00:14:14,63.9,97.6,1,1,13.8,supine
2024-01-16 00:14:16,60.3,97.2,1,1,14.5,supine
2024-01-16 00:14:18,59.7,97.6,1,0.998,13.4,supine
2024-01-16 00:14:20,63.8,97.6,0.951,1,14.5,supine
2024-01-16 00:14:22,63.3,97.8,1,1,12.9,supine
2024-01-16 00:14:24,61.1,97.2,0.999,1,14.1,supine
2024-01-16 00:14:26,63.3,98.2,1,0.957,14.9,supine
2024-01-16 00:14:28,62.2,97.4,0.989,0.985,14,supine
2024-01-16 00:14:30,62.5,97.7,1,1,14.6,supine
2024-01-16 00:14:32,63.9,97.9,1,1,14,supine
2024-01-16 00:14:34,63.3,97.9,1,0.98,14,supine
2024-01-16 00:14:36,61.3,98,1,0.961,13.7,supine
2024-01-16 00:14:38,59.9,97.8,0.962,0.989,12.5,supine
2024-01-16 00:14:40,60.2,98.2,1,1,13.9,supine
2024-01-16 00:14:42,60.7,97.2,1,0.992,14.3,supine
2024-01-16 00:14:44,61.9,97.4,0.978,1,14.2,supine
2024-01-16 00:14:46,62.6,97.9,0.989,0.985,14.7,supine
2024-01-16 00:14:48,63.3,97.3,1,1,14.2,supine
2024-01-16 00:14:50,62.6,97.1,1,1,14,supine
2024-01-16 00:14:52,61.1,97.4,0.94,1,14.1,supine
2024-01-16 00:14:54,63.3,97.2,1,1,13.8,supine
2024-01-16 00:14:56,60.8,97.9,1,0.995,13.5,supine
2024-01-16 00:14:58,58.7,98.2,0.979,1,14.1,supine
2024-01-16 00:15:00,60.6,97.4,1,1,13,supine
2024-01-16 00:15:02,59.6,97.4,0.978,1,14.1,supine
2024-01-16 00:15:04,61.7,97,1,0.999,14.4,supine
2024-01-16 00:15:06,63,97.5,1,1,13.8,supine
2024-01-16 00:15:08,63,97.2,0.967,0.952,13.9,supine
2024-01-16 00:15:10,60.2,97.3,1,0.975,14.3,supine
